Contract,MonthlyCharges,TotalCharges,poly_tenure MonthlyCharges,poly_tenure TotalCharges,poly_MonthlyCharges^2,poly_MonthlyCharges TotalCharges,poly_TotalCharges^2,tenure_x_monthly,monthly_x_total,tenure_x_total,AvgMonthlyCharge,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_StabilityIndex,standardized_MonthlyCharges,standardized_AvgMonthlyCharge,label_Contract,freq_PaymentMethod,customerID,Churn
0.0,70.35,2552.9,2602.95,94457.3,4949.1224999999995,179596.51499999998,6517298.41,2602.95,179596.51499999998,94457.3,68.9972972972973,37.0,7.8453768815581215,0.5070422535211268,0.2517482517482518,0.1777283796753755,0.13240484907993294,0.0,0.22542222222222222,7147-AYBAA,No
2.0,80.15,5600.15,5610.5,392010.5,6424.022500000001,448852.0225,31361680.022499997,5610.5,448852.0225,392010.5,80.00214285714286,140.0,8.630727212783206,0.971830985915493,0.9720279720279721,0.5032452624037357,0.4965218671599897,2.0,0.216,9477-LGWQI,No
1.0,90.15,4554.85,4597.650000000001,232297.35,8127.022500000001,410619.72750000004,20746658.522500005,4597.650000000001,410619.72750000004,232297.35,89.31078431372549,76.5,8.424167400407871,0.7042253521126761,0.527972027972028,0.8354053468204293,0.804516627387668,1.0,0.3390222222222222,9419-IPPBE,No
1.0,70.4,1992.2,1971.2000000000003,55781.6,4956.160000000001,140250.88,3968860.8400000003,1971.2000000000003,140250.88,55781.6,71.15,42.0,7.59749666640725,0.3802816901408451,0.2867132867132867,0.17938918009745933,0.20363126335884357,1.0,0.21955555555555556,0369-ZGOVK,No
0.0,68.95,68.95,68.95,68.95,4754.1025,4754.1025,4754.1025,68.95,4754.1025,68.95,68.95,1.0,4.24778070111149,0.0,0.0,0.13122596785703866,0.1308399247235227,0.0,0.3390222222222222,4806-HIPDW,Yes
2.0,19.1,780.1,764.0,31204.0,364.81000000000006,14899.910000000002,608556.01,764.0,14899.910000000002,31204.0,19.5025,80.0,6.660703182616252,0.5492957746478874,0.5524475524475525,-1.5245920529601795,-1.5052281285355797,2.0,0.22542222222222222,4933-BSAIP,No
0.0,49.4,408.25,395.2,3266.0,2440.3599999999997,20167.55,166668.0625,395.2,20167.55,3266.0,51.03125,8.0,6.014326216251244,0.09859154929577466,0.04895104895104895,-0.5181469971775976,-0.4620372567181385,0.0,0.3390222222222222,5780-INQIK,No
0.0,74.3,940.35,965.9,12224.550000000001,5520.49,69868.005,884258.1225,965.9,69868.005,12224.550000000001,72.33461538461539,13.0,6.847315015170721,0.16901408450704225,0.08391608391608392,0.3089316130199696,0.2428265995470932,0.0,0.3390222222222222,4441-NIHPT,Yes
0.0,35.9,35.9,35.9,35.9,1288.81,1288.81,1288.81,35.9,1288.81,35.9,35.9,1.0,3.6082115510464816,0.0,0.0,-0.9665631111401342,-0.9626845034116375,0.0,0.22542222222222222,2049-BAFNW,No
1.0,20.65,330.6,351.04999999999995,5620.200000000001,426.42249999999996,6826.89,109296.36000000002,351.04999999999995,6826.89,5620.200000000001,19.447058823529414,25.5,5.80392942326114,0.22535211267605634,0.17132867132867133,-1.473107239875592,-1.507062509195039,1.0,0.22542222222222222,4933-IKULF,No
0.0,94.65,1461.15,1514.4,23378.4,8958.622500000001,138297.8475,2134959.3225000002,1514.4,138297.8475,23378.4,91.321875,16.0,7.287663234225994,0.2112676056338028,0.1048951048951049,0.9848773848079415,0.8710575288290079,0.0,0.21955555555555556,0848-ZGQIJ,No
0.0,50.75,50.75,50.75,50.75,2575.5625,2575.5625,2575.5625,50.75,2575.5625,50.75,50.75,1.0,3.9464244321454784,0.0,0.0,-0.47330538578134396,-0.47134296762322214,0.0,0.22542222222222222,7794-JASDG,No
0.0,75.8,1615.1,1667.6,35532.2,5745.639999999999,122424.57999999999,2608548.01,1667.6,122424.57999999999,35532.2,73.41363636363636,22.0,7.387771118354598,0.295774647887324,0.14685314685314685,0.35875562568247366,0.27852813658278897,0.0,0.21955555555555556,9800-ONTFE,No
0.0,96.15,1529.2,1538.4,24467.2,9244.8225,147032.58000000002,2338452.64,1538.4,147032.58000000002,24467.2,95.575,16.0,7.333153724797752,0.2112676056338028,0.1048951048951049,1.0347013974704455,1.011780557071439,0.0,0.3390222222222222,5565-FILXA,Yes
0.0,105.15,4730.9,4731.75,212890.49999999997,11056.522500000001,497454.135,22381414.809999995,4731.75,497454.135,212890.49999999997,105.1311111111111,45.0,8.462082092161538,0.619718309859155,0.3076923076923077,1.33364547344547,1.3279633388558205,0.0,0.3390222222222222,9408-HRXRK,No
0.0,69.55,200.2,208.64999999999998,600.5999999999999,4837.202499999999,13923.909999999998,40080.03999999999,208.64999999999998,13923.909999999998,600.5999999999999,66.73333333333333,3.0,5.304299438225584,0.02816901408450704,0.013986013986013988,0.15115557292204007,0.057497136553085776,0.0,0.3390222222222222,0455-XFASS,No
0.0,100.15,1415.0,1502.25,21225.0,10030.022500000001,141712.25,2002225.0,1502.25,141712.25,21225.0,94.33333333333333,15.0,7.255591274253665,0.19718309859154928,0.0979020979020979,1.167565431237123,0.9706975667052918,0.0,0.3390222222222222,9094-AZPHK,No
0.0,104.95,2566.5,2623.75,64162.5,11014.5025,269354.175,6586922.25,2623.75,269354.175,64162.5,102.66,25.0,7.850687941802713,0.33802816901408456,0.1678321678321678,1.327002271757136,1.2462017544492787,0.0,0.21955555555555556,9601-BRXPO,Yes
0.0,86.0,86.0,86.0,86.0,7396.0,7396.0,7396.0,86.0,7396.0,86.0,86.0,1.0,4.465908118654584,0.0,0.0,0.6975589117875013,0.6949727991472587,0.0,0.3390222222222222,4844-JJWUY,Yes
1.0,19.9,942.95,935.3,44318.65,396.00999999999993,18764.704999999998,889154.7025000001,935.3,18764.704999999998,44318.65,20.06276595744681,70.5,6.850073198641052,0.647887323943662,0.48601398601398604,-1.498019246206844,-1.4866906244290554,1.0,0.21955555555555556,3079-BCHLN,No
0.0,79.9,343.95,399.5,1719.75,6384.010000000001,27481.605,118301.6025,399.5,27481.605,1719.75,68.78999999999999,5.0,5.843399478992118,0.056338028169014086,0.027972027972027975,0.4949412602933183,0.1255460091864081,0.0,0.21955555555555556,0495-ZBNGW,Yes
1.0,84.8,6046.1,6020.8,429273.10000000003,7191.04,512709.28,36555325.21,6020.8,512709.28,429273.10000000003,85.15633802816902,106.5,8.707334097262324,0.9859154929577465,0.7377622377622378,0.6576997016574979,0.6670585790175808,1.0,0.21955555555555556,0310-SUCIN,No
0.0,24.75,66.95,74.25,200.85000000000002,612.5625,1657.0125,4482.302500000001,74.25,1657.0125,200.85000000000002,22.316666666666666,3.0,4.218772140597153,0.02816901408450704,0.013986013986013988,-1.3369216052647475,-1.4121158745312319,0.0,0.3390222222222222,2592-SEIFQ,Yes
0.0,69.8,69.8,69.8,69.8,4872.04,4872.04,4872.04,69.8,4872.04,69.8,69.8,1.0,4.259859000699674,0.0,0.0,0.15945957503245742,0.1589638510144419,0.0,0.3390222222222222,5134-IKDAY,Yes
1.0,69.65,3442.15,3482.5000000000005,172107.5,4851.1225,239745.74750000003,11848396.6225,3482.5000000000005,239745.74750000003,172107.5,68.843,75.0,8.14414202904651,0.6901408450704226,0.5174825174825175,0.15447717376620732,0.12729961870807757,1.0,0.3390222222222222,2391-IPLOP,No
0.0,20.2,55.7,80.8,222.8,408.03999999999996,1125.14,3102.4900000000002,80.8,1125.14,222.8,13.925,4.0,4.037774210733707,0.04225352112676056,0.02097902097902098,-1.488054443674343,-1.6897707154621713,0.0,0.3390222222222222,3345-JHUEO,No
0.0,108.15,4600.7,4650.45,197830.1,11696.4225,497565.705,21166440.49,4650.45,497565.705,197830.1,106.99302325581395,43.0,8.434181079422173,0.5915492957746479,0.2937062937062937,1.433293498770478,1.3895683740532214,0.0,0.216,6179-GJPSO,Yes
0.0,19.7,129.55,118.19999999999999,777.3000000000001,388.09,2552.135,16783.202500000003,118.19999999999999,2552.135,777.3000000000001,21.59166666666667,6.0,4.871756295145138,0.07042253521126761,0.03496503496503497,-1.5046624478951778,-1.4361039293087805,0.0,0.216,9970-QBCDA,No
0.0,68.15,2656.3,2589.7000000000003,100939.40000000001,4644.422500000001,181026.84500000003,7055929.690000001,2589.7000000000003,181026.84500000003,100939.40000000001,69.90263157894738,38.0,7.885065848682237,0.5211267605633804,0.25874125874125875,0.10465316110370325,0.1623596192043676,0.0,0.216,6368-NWMCE,No
1.0,81.6,2815.25,2856.0,98533.75,6658.5599999999995,229724.4,7925632.5625,2856.0,229724.4,98533.75,80.43571428571428,52.5,7.943161491746454,0.47887323943661975,0.36013986013986016,0.5514084746441559,0.510867432923509,1.0,0.21955555555555556,1480-IVEVR,No
0.0,81.4,3775.85,3663.0000000000005,169913.25,6625.960000000001,307354.19,14257043.2225,3663.0000000000005,307354.19,169913.25,83.90777777777778,45.0,8.236645607865055,0.619718309859155,0.3076923076923077,0.5447652729558223,0.625747500839022,0.0,0.21955555555555556,2826-UWHIS,No
2.0,25.7,251.6,257.0,2516.0,660.49,6466.12,63302.56,257.0,6466.12,2516.0,25.16,20.0,5.531807209916391,0.1267605633802817,0.13286713286713286,-1.3053663972451615,-1.318038583840431,2.0,0.21955555555555556,7554-NEWDD,No
2.0,25.0,1584.8,1600.0,101427.2,625.0,39620.0,2511591.04,1600.0,39620.0,101427.2,24.7625,128.0,7.3688442908382985,0.8873239436619719,0.8881118881118881,-1.3286176031543302,-1.3311906552529489,2.0,0.216,3027-YNWZU,No
0.0,104.35,3205.6,3234.85,99373.59999999999,10888.922499999999,334504.36,10275871.36,3234.85,334504.36,99373.59999999999,103.40645161290323,31.0,8.072966464754737,0.4225352112676057,0.20979020979020976,1.307072666692134,1.2708995781446062,0.0,0.3390222222222222,1550-EENBN,No
0.0,20.9,20.9,20.9,20.9,436.80999999999995,436.80999999999995,436.80999999999995,20.9,436.80999999999995,20.9,20.9,1.0,3.086486636822455,0.0,0.0,-1.4648032377651747,-1.4589890850160974,0.0,0.22542222222222222,7243-LCGGZ,No
1.0,109.25,8109.8,7866.0,583905.6,11935.5625,885995.65,65768856.04000001,7866.0,885995.65,583905.6,112.63611111111112,108.0,9.000951785894308,1.0,0.7482517482517482,1.469831108056314,1.576281064518586,1.0,0.3390222222222222,3886-CERTZ,Yes
0.0,45.65,45.65,45.65,45.65,2083.9224999999997,2083.9224999999997,2083.9224999999997,45.65,2083.9224999999997,45.65,45.65,1.0,3.8426729272933526,0.0,0.0,-0.6427070288338578,-0.6400865253687386,0.0,0.3390222222222222,2135-RXIHG,Yes
0.0,19.5,19.5,19.5,19.5,380.25,380.25,380.25,19.5,380.25,19.5,19.5,1.0,3.0204248861443626,0.0,0.0,-1.5113056495835118,-1.505310845965847,0.0,0.22542222222222222,8566-YPRGL,No
0.0,80.35,3825.85,3776.45,179814.94999999998,6456.1224999999995,307407.0475,14637128.2225,3776.45,307407.0475,179814.94999999998,81.40106382978723,47.0,8.249797289465494,0.647887323943662,0.32167832167832167,0.5098884640920691,0.5428079263617211,0.0,0.3390222222222222,0643-OKLRP,Yes
1.0,105.9,7521.95,7518.900000000001,534058.45,11214.810000000001,796574.505,56579731.802499995,7518.900000000001,796574.505,534058.45,105.94295774647887,106.5,8.925713627253408,0.9859154929577465,0.7377622377622378,1.358557479776722,1.3548248858353666,1.0,0.3390222222222222,2172-EJXVF,No
1.0,64.5,1929.95,1935.0,57898.5,4160.25,124481.77500000001,3724707.0025,1935.0,124481.77500000001,57898.5,64.33166666666666,45.0,7.565767388773753,0.4084507042253521,0.3076923076923077,-0.016585269708390134,-0.021966741457139557,1.0,0.216,6440-DKQGE,No
2.0,86.1,6045.9,6113.099999999999,429258.89999999997,7413.209999999999,520551.98999999993,36552906.809999995,6113.099999999999,520551.98999999993,429258.89999999997,85.15352112676055,142.0,8.707301023010626,0.9859154929577465,0.986013986013986,0.7008805126316681,0.6669653762792508,2.0,0.21955555555555556,9435-JMLSX,No
0.0,69.85,199.85,209.54999999999998,599.55,4879.022499999999,13959.5225,39940.0225,209.54999999999998,13959.5225,599.55,66.61666666666666,3.0,5.302558360805291,0.02816901408450704,0.013986013986013988,0.1611203754545408,0.053636989807273064,0.0,0.3390222222222222,7245-NIIWQ,No
0.0,54.7,1178.75,1203.4,25932.5,2992.09,64477.625,1389451.5625,1203.4,64477.625,25932.5,53.57954545454545,22.0,7.073057830606497,0.295774647887324,0.14685314685314685,-0.34210215243674985,-0.37772187609328994,0.0,0.22542222222222222,2087-QAREY,No
2.0,64.55,4250.1,4324.849999999999,284756.7,4166.702499999999,274343.955,18063350.01,4324.849999999999,274343.955,284756.7,63.43432835820896,134.0,8.354933051958843,0.9295774647887325,0.9300699300699301,-0.014924469286306759,-0.0516569490395899,2.0,0.21955555555555556,2451-YMUXS,No
1.0,94.05,5483.9,5548.95,323550.1,8845.4025,515760.7949999999,30073159.209999997,5548.95,515760.7949999999,323550.1,92.94745762711864,88.5,8.609754141002568,0.8169014084507042,0.6118881118881119,0.9649477797429397,0.9248431358700474,1.0,0.3390222222222222,2931-VUVJN,No
2.0,116.05,8404.9,8355.6,605152.7999999999,13467.602499999999,975388.6449999999,70642344.00999999,8355.6,975388.6449999999,605152.7999999999,116.73472222222222,144.0,9.036689119229727,1.0,1.0,1.6956999654596656,1.7118916960292117,2.0,0.21955555555555556,1480-BKXGA,No
2.0,24.0,269.65,288.0,3235.7999999999997,576.0,6471.599999999999,72711.12249999998,288.0,6471.599999999999,3235.7999999999997,22.47083333333333,24.0,5.600826473242987,0.15492957746478872,0.16083916083916083,-1.3618336115959995,-1.4070149663314082,2.0,0.21955555555555556,3549-ZTMNH,No
0.0,44.4,44.4,44.4,44.4,1971.36,1971.36,1971.36,44.4,1971.36,44.4,44.4,1.0,3.8155121050473024,0.0,0.0,-0.6842270393859445,-0.6814452405024435,0.0,0.22542222222222222,0415-MOSGF,Yes
0.0,91.8,5960.5,5875.2,381472.0,8427.24,547173.9,35527560.25,5875.2,547173.9,381472.0,93.1328125,64.0,8.693077406246188,0.8873239436619719,0.4405594405594406,0.8902117607491835,0.9309759673789628,0.0,0.3390222222222222,0595-ITUDF,No
0.0,51.5,900.5,875.5,15308.5,2652.25,46375.75,810900.25,875.5,46375.75,15308.5,52.970588235294116,17.0,6.804060042643372,0.22535211267605634,0.11188811188811189,-0.44839337945009194,-0.3978704266209933,0.0,0.22542222222222222,1585-MQSSU,Yes
0.0,69.2,944.65,968.8000000000001,13225.1,4788.64,65369.78,892363.6224999999,968.8000000000001,65369.78,13225.1,67.475,14.0,6.851872521734463,0.18309859154929578,0.09090909090909091,0.13952996996745598,0.08203664086575052,0.0,0.22542222222222222,3059-NGMXB,No
1.0,70.95,3250.45,3121.8,143019.8,5033.9025,230619.4275,10565425.202499999,3121.8,230619.4275,143019.8,73.87386363636364,66.0,8.086856329672903,0.6056338028169015,0.4545454545454546,0.19765798474037738,0.29375566351838056,1.0,0.3390222222222222,4682-BLBUC,No
1.0,45.0,2689.35,2610.0,155982.3,2025.0,121020.75,7232603.422499999,2610.0,121020.75,155982.3,46.36810344827586,87.0,7.8974265756562785,0.8028169014084507,0.6013986013986015,-0.6642974343209428,-0.6163266566057204,1.0,0.216,6968-MHOMU,No
0.0,94.3,2679.7,2829.0,80391.0,8892.49,252695.70999999996,7180792.089999999,2829.0,252695.70999999996,80391.0,89.32333333333332,30.0,7.893833233429531,0.4084507042253521,0.20279720279720279,0.9732517818533569,0.804931836449402,0.0,0.216,0730-KOAVE,No
1.0,19.65,478.1,451.95,10996.300000000001,386.12249999999995,9394.664999999999,228579.61000000002,451.95,9394.664999999999,10996.300000000001,20.786956521739132,34.5,6.171909343889077,0.3098591549295775,0.23426573426573424,-1.5063232483172613,-1.462729351428189,1.0,0.216,3178-CIFOT,No
0.0,74.45,1261.35,1191.2,20181.6,5542.802500000001,93907.50749999999,1591003.8224999998,1191.2,93907.50749999999,20181.6,78.834375,16.0,7.140730342209636,0.2112676056338028,0.1048951048951049,0.3139140142862202,0.45788396464329467,0.0,0.21955555555555556,3703-KBKZP,No
1.0,54.15,701.05,703.9499999999999,9113.65,2932.2225,37961.8575,491471.1024999999,703.9499999999999,37961.8575,9113.65,53.926923076923075,19.5,6.554004626560651,0.16901408450704225,0.12937062937062935,-0.36037095707966815,-0.3662282023910981,1.0,0.21955555555555556,9705-ZJBCG,No
1.0,50.25,2023.55,2010.0,80942.0,2525.0625,101683.3875,4094754.6025,2010.0,101683.3875,80942.0,50.58875,60.0,7.613102732623401,0.5492957746478874,0.4125874125874126,-0.48991339000217865,-0.47667824187547014,1.0,0.22542222222222222,5777-KJIRB,No
1.0,79.15,2531.4,2611.9500000000003,83536.2,6264.722500000001,200360.31000000003,6407985.960000001,2611.9500000000003,200360.31000000003,83536.2,76.70909090909092,49.5,7.836922748669972,0.4507042253521127,0.33916083916083917,0.4700292539620663,0.3875647492080117,1.0,0.3390222222222222,6574-MCOEH,No
0.0,49.55,2077.95,2081.1,87273.9,2455.2025,102962.42249999999,4317876.2025,2081.1,102962.42249999999,87273.9,49.474999999999994,42.0,7.639618237544757,0.5774647887323944,0.2867132867132867,-0.5131645959113473,-0.5135288570596014,0.0,0.3390222222222222,3570-YUEKJ,No
0.0,75.75,777.3,757.5,7773.0,5738.0625,58880.475,604195.2899999999,757.5,58880.475,7773.0,77.72999999999999,10.0,6.657112053965342,0.1267605633802817,0.06293706293706294,0.35709482526039027,0.42134353982266615,0.0,0.22542222222222222,5652-MSDEY,No
1.0,102.45,6615.15,6761.7,436599.89999999997,10496.0025,677722.1174999999,43760209.52249999,6761.7,677722.1174999999,436599.89999999997,100.22954545454544,99.0,8.797268908756067,0.9154929577464789,0.6853146853146853,1.2439622506529624,1.1657853726965801,1.0,0.216,6097-EQISJ,Yes
0.0,85.9,2196.45,2233.4,57107.7,7378.810000000001,188675.055,4824392.602499999,2233.4,188675.055,57107.7,84.47884615384615,26.0,7.69505287617192,0.35211267605633806,0.17482517482517482,0.6942373109433345,0.6446424242691653,0.0,0.216,5201-USSQZ,No
2.0,115.5,8425.15,8316.0,606610.7999999999,13340.25,973104.825,70983152.5225,8316.0,973104.825,606610.7999999999,117.01597222222222,144.0,9.039095244421809,1.0,1.0,1.6774311608167476,1.7211974069342952,2.0,0.3390222222222222,8015-IHCGW,No
2.0,19.9,1355.1,1412.8999999999999,96212.09999999999,396.00999999999993,26966.489999999998,1836296.0099999998,1412.8999999999999,26966.489999999998,96212.09999999999,19.085915492957746,142.0,7.2123682120938994,0.9859154929577465,0.986013986013986,-1.498019246206844,-1.51901164850028,2.0,0.216,3973-SKMLN,No
0.0,34.25,163.55,171.25,817.75,1173.0625,5601.587500000001,26748.602500000005,171.25,5601.587500000001,817.75,32.71,5.0,5.103214475389349,0.056338028169014086,0.027972027972027975,-1.0213695250688886,-1.0682319444328525,0.0,0.3390222222222222,5882-CMAZQ,No
1.0,61.05,1540.2,1526.25,38505.0,3727.1024999999995,94029.20999999999,2372216.04,1526.25,94029.20999999999,38505.0,61.608000000000004,37.5,7.3403166127520025,0.33802816901408456,0.25524475524475526,-0.13118049883214955,-0.11208462448580692,1.0,0.3390222222222222,6402-SSEJG,No
1.0,105.2,4599.15,4418.400000000001,193164.3,11067.04,483830.57999999996,21152180.722499996,4418.400000000001,483830.57999999996,193164.3,109.50357142857142,63.0,8.433844190641187,0.5774647887323944,0.4335664335664336,1.3353062738675532,1.472634811418437,1.0,0.21955555555555556,7789-HKSBS,No
1.0,19.85,943.1,992.5000000000001,47155.0,394.02250000000004,18720.535000000003,889437.61,992.5000000000001,18720.535000000003,47155.0,18.862000000000002,75.0,6.850232092738471,0.6901408450704226,0.5174825174825175,-1.4996800466289273,-1.52642033417009,1.0,0.21955555555555556,9447-YPTBX,No
2.0,87.25,6328.7,6194.75,449337.7,7612.5625,552179.075,40052443.69,6194.75,552179.075,449337.7,89.13661971830986,142.0,8.753008120650192,0.9859154929577465,0.986013986013986,0.739078922339588,0.7987540482771303,2.0,0.216,6365-HITVU,No
0.0,79.4,4238.45,4367.0,233114.75,6304.360000000001,336532.93,17964458.4025,4367.0,336532.93,233114.75,77.06272727272727,55.0,8.352188822830897,0.7605633802816901,0.37762237762237766,0.47833325607248367,0.39926550570765595,0.0,0.3390222222222222,7148-XZPHA,No
0.0,80.15,319.85,320.6,1279.4,6424.022500000001,25635.977500000005,102304.02250000002,320.6,25635.977500000005,1279.4,79.9625,4.0,5.770973724196525,0.04225352112676056,0.02097902097902098,0.5032452624037357,0.4952102050514638,0.0,0.3390222222222222,0793-TWELN,No
1.0,64.05,3902.6,3907.0499999999997,238058.6,4102.402499999999,249961.52999999997,15230286.76,3907.0499999999997,249961.52999999997,238058.6,63.97704918032787,91.5,8.269654483267306,0.8450704225352113,0.6328671328671329,-0.031532473507141445,-0.03369996033627299,1.0,0.21955555555555556,5756-OZRIO,No
1.0,106.15,7475.1,7430.5,523257.0,11267.822500000002,793481.8650000001,55877120.010000005,7430.5,793481.8650000001,523257.0,106.78714285714287,105.0,8.919466544622965,0.971830985915493,0.7272727272727273,1.3668614818871392,1.3827564150450207,1.0,0.3390222222222222,6994-FGRHH,No
2.0,115.85,6567.9,6487.599999999999,367802.39999999997,13421.222499999998,760891.215,43137310.41,6487.599999999999,760891.215,367802.39999999997,117.28392857142856,112.0,8.7901016697594,0.7746478873239437,0.7762237762237763,1.6890567637713318,1.7300632711863695,2.0,0.22542222222222222,1741-WTPON,No
0.0,99.65,820.5,797.2,6564.0,9930.122500000001,81762.82500000001,673220.25,797.2,81762.82500000001,6564.0,102.5625,8.0,6.711131937477322,0.09859154929577466,0.04895104895104895,1.1509574270162883,1.24297577466885,0.0,0.3390222222222222,9305-CDSKC,Yes
2.0,105.55,7542.25,7599.599999999999,543042.0,11140.8025,796084.4874999999,56885535.0625,7599.599999999999,796084.4874999999,543042.0,104.75347222222223,144.0,8.928408402616084,1.0,1.0,1.3469318768221374,1.3154684114726498,2.0,0.21955555555555556,0401-WDBXM,No
1.0,90.95,5453.4,5457.0,327204.0,8271.9025,495986.73,29739571.559999995,5457.0,495986.73,327204.0,90.89,90.0,8.604177901383638,0.8309859154929577,0.6223776223776224,0.8619781535737647,0.8567680927503127,1.0,0.3390222222222222,3104-OWCGK,Yes
1.0,54.35,1426.45,1521.8,39940.6,2953.9225,77527.55750000001,2034759.6025,1521.8,77527.55750000001,39940.6,50.94464285714286,42.0,7.2636449146470285,0.3802816901408451,0.2867132867132867,-0.35372775539133416,-0.4649028248381165,1.0,0.22542222222222222,3422-WJOYD,No
0.0,84.9,1398.25,1358.4,22372.0,7208.010000000001,118711.425,1955103.0625,1358.4,118711.425,22372.0,87.390625,16.0,7.243691657771469,0.2112676056338028,0.1048951048951049,0.6610213025016651,0.7409843697335056,0.0,0.3390222222222222,6473-ULUHT,No
0.0,103.85,2215.0,2180.85,46515.0,10784.822499999998,230027.75,4906225.0,2180.85,230027.75,46515.0,105.47619047619048,21.0,7.703459047867175,0.28169014084507044,0.13986013986013984,1.2904646624712994,1.339380970182891,0.0,0.22542222222222222,7181-OQCUT,No
0.0,95.05,3944.5,3992.1,165669.0,9034.502499999999,374924.725,15559080.25,3992.1,374924.725,165669.0,93.91666666666667,42.0,8.28033096796109,0.5774647887323944,0.2867132867132867,0.9981637881846089,0.9569113283273906,0.0,0.3390222222222222,3951-NJCVI,No
0.0,19.6,55.25,58.800000000000004,165.75,384.1600000000001,1082.9,3052.5625,58.800000000000004,1082.9,165.75,18.416666666666668,3.0,4.029806041084529,0.02816901408450704,0.013986013986013988,-1.5079840487393448,-1.5411550657483912,0.0,0.22542222222222222,6184-DYUOB,No
0.0,74.55,622.9,670.9499999999999,5606.099999999999,5557.702499999999,46437.195,388004.41,670.9499999999999,46437.195,5606.099999999999,69.21111111111111,9.0,6.435990099116741,0.11267605633802817,0.05594405594405595,0.31723561513038695,0.13947930077367424,0.0,0.3390222222222222,0709-TVGUR,Yes
0.0,106.75,6252.9,6298.25,368921.1,11395.5625,667497.075,39098758.41,6298.25,667497.075,368921.1,105.98135593220339,59.0,8.7409605481234,0.8169014084507042,0.4055944055944056,1.3867910869521407,1.3560953655353918,0.0,0.3390222222222222,9572-MTILT,Yes
2.0,38.55,280.0,269.84999999999997,1960.0,1486.1024999999997,10794.0,78400.0,269.84999999999997,10794.0,1960.0,40.0,14.0,5.638354669333745,0.08450704225352114,0.09090909090909091,-0.8785406887697104,-0.827027917773085,2.0,0.22542222222222222,7492-TAFJD,No
2.0,21.25,711.9,637.5,21357.0,451.5625,15127.875,506801.61,637.5,15127.875,21357.0,23.73,60.0,6.569341158123582,0.4084507042253521,0.4125874125874126,-1.4531776348105903,-1.365352953953389,2.0,0.22542222222222222,3373-DIUUN,No
2.0,99.5,5424.25,5273.5,287485.25,9900.25,539712.875,29422488.0625,5273.5,539712.875,287485.25,102.34433962264151,106.0,8.598819260296182,0.7323943661971831,0.7342657342657343,1.1459750257500378,1.235757508348345,2.0,0.22542222222222222,0320-DWVTU,No
1.0,78.6,5356.45,5423.4,369595.05,6177.959999999999,421016.97,28691556.6025,5423.4,421016.97,369595.05,77.62971014492753,103.5,8.58624339459303,0.9577464788732395,0.7167832167832168,0.45176044931914777,0.41802525218527214,1.0,0.216,0565-IYCGT,Yes
2.0,19.5,1167.6,1111.5,66553.2,380.25,22768.199999999997,1363289.7599999998,1111.5,22768.199999999997,66553.2,20.48421052631579,114.0,7.063561730120337,0.7887323943661972,0.7902097902097902,-1.5113056495835118,-1.472746299734256,2.0,0.21955555555555556,8755-OGKNA,No
2.0,23.65,1416.75,1466.3,87838.5,559.3224999999999,33506.1375,2007180.5625,1466.3,33506.1375,87838.5,22.850806451612904,124.0,7.256826386894137,0.8591549295774649,0.8601398601398601,-1.373459214550584,-1.394442806365496,2.0,0.21955555555555556,2632-TACXW,No
1.0,75.1,5013.0,4956.599999999999,330858.0,5640.009999999999,376476.3,25130169.0,4956.599999999999,376476.3,330858.0,75.95454545454545,99.0,8.519989278718239,0.9154929577464789,0.6853146853146853,0.335504419773305,0.3625991248000295,1.0,0.3390222222222222,3569-VLDHH,No
0.0,90.05,3097.0,3061.7,105298.0,8109.0025,278884.85,9591409.0,3061.7,278884.85,105298.0,91.08823529411765,34.0,8.038512020976814,0.46478873239436624,0.23076923076923075,0.8320837459762621,0.8633270983973992,0.0,0.216,3161-GETRM,No
0.0,51.2,51.2,51.2,51.2,2621.4400000000005,2621.4400000000005,2621.4400000000005,51.2,2621.4400000000005,51.2,51.2,1.0,3.955082494888593,0.0,0.0,-0.45835818198259265,-0.4564538301750882,0.0,0.22542222222222222,9537-VHDTA,No
2.0,101.15,6067.4,6069.0,364044.0,10231.322500000002,613717.51,36813342.76,6069.0,613717.51,364044.0,101.12333333333332,120.0,8.710850257873938,0.8309859154929577,0.8321678321678322,1.2007814396787924,1.195358107311577,2.0,0.216,3716-LRGXK,No
1.0,66.25,1533.8,1523.75,35277.4,4389.0625,101614.25,2352542.44,1523.75,101614.25,35277.4,66.68695652173913,34.5,7.336155358372797,0.3098591549295775,0.23426573426573424,0.04154274506453126,0.05596266828145855,1.0,0.22542222222222222,9330-DHBFL,No
0.0,99.5,6710.5,6567.0,442893.0,9900.25,667694.75,45030810.25,6567.0,667694.75,442893.0,101.67424242424242,66.0,8.811577751927691,0.9154929577464789,0.4545454545454546,1.1459750257500378,1.2135860210359595,0.0,0.3390222222222222,2003-CKLOR,Yes
0.0,95.05,1290.0,1235.6499999999999,16770.0,9034.502499999999,122614.5,1664100.0,1235.6499999999999,122614.5,16770.0,99.23076923076923,13.0,7.1631723908466425,0.16901408450704225,0.08391608391608392,0.9981637881846089,1.1327388916393977,0.0,0.3390222222222222,3793-MMFUH,Yes
