tenure,OnlineSecurity,TechSupport,Contract,poly_tenure^2,poly_tenure TotalCharges,tenure_x_total,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_StabilityIndex,onehot_InternetService_Fiber optic,onehot_InternetService_No,onehot_PaymentMethod_Electronic check,label_Contract,freq_PaymentMethod,equal_freq_TotalCharges,custom_tenure_bins,binned_custom_tenure_bins_0,binned_custom_tenure_bins_4,customerID,Churn
70,2,2,2,4900.0,399434.0,399434.0,140.0,8.649483814604627,0.971830985915493,0.9720279720279721,True,False,False,2,0.21955555555555556,3.0,4,False,True,1414-YADCW,No
38,0,0,0,1444.0,152349.6,152349.6,38.0,8.296596394368603,0.5211267605633804,0.25874125874125875,True,False,True,0,0.3390222222222222,3.0,3,False,False,2439-LYPMQ,No
8,0,2,0,64.0,4032.4,4032.4,8.0,6.224657434275193,0.09859154929577466,0.04895104895104895,False,False,False,0,0.22542222222222222,1.0,1,False,False,3629-WEAAM,No
4,0,0,0,16.0,826.4,826.4,4.0,5.335613151291733,0.04225352112676056,0.02097902097902098,False,False,False,0,0.22542222222222222,0.0,0,True,False,9462-MJUAW,Yes
63,2,0,2,3969.0,342405.0,342405.0,126.0,8.600798775271034,0.8732394366197184,0.8741258741258742,False,False,False,2,0.216,3.0,4,False,True,0459-SPZHJ,No
47,2,0,2,2209.0,130126.55,130126.55,94.0,7.926476237407458,0.647887323943662,0.6503496503496503,False,False,False,2,0.216,2.0,3,False,False,8571-ZCMCX,No
72,1,1,2,5184.0,107431.2,107431.2,144.0,7.308609774532618,1.0,1.0,False,True,False,2,0.21955555555555556,2.0,4,False,True,2545-LXYVJ,No
39,0,2,1,1521.0,125570.25,125570.25,58.5,8.077369530671634,0.5352112676056339,0.40209790209790214,True,False,True,1,0.3390222222222222,2.0,3,False,False,9738-QLWTP,No
39,0,0,0,1521.0,157404.0,157404.0,39.0,8.30325712085294,0.5352112676056339,0.26573426573426573,True,False,True,0,0.3390222222222222,3.0,3,False,False,0420-HLGXF,No
68,2,2,2,4624.0,268494.6,268494.6,136.0,8.281331607693978,0.943661971830986,0.9440559440559441,False,False,False,2,0.22542222222222222,3.0,4,False,True,1209-VFFOC,No
1,0,0,0,1.0,70.8,70.8,1.0,4.273884476054178,0.0,0.0,True,False,False,0,0.22542222222222222,0.0,0,True,False,0968-GSIKN,Yes
33,2,2,1,1089.0,100831.5,100831.5,49.5,8.02502574946878,0.4507042253521127,0.33916083916083917,True,False,True,1,0.3390222222222222,2.0,3,False,False,8166-ORCHU,No
2,0,0,0,4.0,240.5,240.5,2.0,4.7978545298175925,0.014084507042253521,0.006993006993006993,True,False,True,0,0.3390222222222222,0.0,0,True,False,7321-VGNKU,No
44,0,2,0,1936.0,197808.59999999998,197808.59999999998,44.0,8.411087954077601,0.6056338028169015,0.30069930069930073,True,False,True,0,0.3390222222222222,3.0,3,False,False,9168-INPSZ,No
10,0,0,0,100.0,9294.5,9294.5,10.0,6.835668340087237,0.1267605633802817,0.06293706293706294,True,False,True,0,0.3390222222222222,1.0,1,False,False,2657-VPXTA,No
62,0,0,1,3844.0,397646.3,397646.3,93.0,8.766339715935429,0.8591549295774649,0.6433566433566433,True,False,True,1,0.3390222222222222,3.0,4,False,True,2382-BCKQJ,Yes
12,2,0,0,144.0,14861.400000000001,14861.400000000001,12.0,7.122423011815303,0.15492957746478872,0.07692307692307693,True,False,False,0,0.21955555555555556,1.0,1,False,False,7783-YKGDV,Yes
50,1,1,1,2500.0,51650.0,51650.0,75.0,6.9411900550683745,0.6901408450704226,0.5174825174825175,False,True,False,1,0.22542222222222222,1.0,4,False,True,4893-GYUJU,No
72,1,1,2,5184.0,126050.40000000001,126050.40000000001,144.0,7.468342023957602,1.0,1.0,False,True,True,2,0.3390222222222222,2.0,4,False,True,5296-PSYVW,No
10,0,0,0,100.0,10688.5,10688.5,10.0,6.97527373071296,0.1267605633802817,0.06293706293706294,True,False,False,0,0.216,1.0,1,False,False,1465-VINDH,Yes
48,1,1,1,2304.0,48216.0,48216.0,72.0,6.913240209212707,0.6619718309859155,0.49650349650349657,False,True,False,1,0.21955555555555556,1.0,3,False,False,8859-YSTWS,No
15,0,0,0,225.0,16718.25,16718.25,15.0,7.017102835817419,0.19718309859154928,0.0979020979020979,True,False,False,0,0.21955555555555556,1.0,2,False,False,3733-LSYCE,No
58,0,2,0,3364.0,278826.30000000005,278826.30000000005,58.0,8.478109268906689,0.8028169014084507,0.3986013986013986,True,False,False,0,0.21955555555555556,3.0,4,False,True,7824-PANSQ,No
1,0,0,0,1.0,25.25,25.25,1.0,3.2676659890376327,0.0,0.0,False,False,True,0,0.3390222222222222,0.0,0,True,False,4195-NZGTA,No
12,1,1,0,144.0,2644.2,2644.2,12.0,5.39974515917815,0.15492957746478872,0.07692307692307693,False,True,False,0,0.22542222222222222,0.0,1,False,False,1563-IWQEX,No
12,2,2,0,144.0,10397.400000000001,10397.400000000001,12.0,6.765557873272337,0.15492957746478872,0.07692307692307693,True,False,False,0,0.21955555555555556,1.0,1,False,False,1871-MOWRM,Yes
65,0,2,2,4225.0,312367.25,312367.25,130.0,8.47775565475844,0.9014084507042254,0.9020979020979021,False,False,False,2,0.216,3.0,4,False,True,2753-JMMCV,No
7,1,1,0,49.0,1070.6499999999999,1070.6499999999999,7.0,5.0366278743705095,0.08450704225352114,0.04195804195804196,False,True,False,0,0.21955555555555556,0.0,1,False,False,9027-YFHQJ,No
2,0,0,0,4.0,95.0,95.0,2.0,3.8815637979434374,0.014084507042253521,0.006993006993006993,False,False,False,0,0.22542222222222222,0.0,0,True,False,8263-JQAIK,Yes
20,0,0,0,400.0,32826.0,32826.0,20.0,7.403852977343515,0.26760563380281693,0.13286713286713286,True,False,True,0,0.3390222222222222,2.0,2,False,False,3955-JBZZM,No
65,2,0,2,4225.0,387946.0,387946.0,130.0,8.694401698823368,0.9014084507042254,0.9020979020979021,True,False,False,2,0.216,3.0,4,False,True,6435-VWCCY,No
45,2,2,2,2025.0,156615.75,156615.75,90.0,8.155175428577213,0.619718309859155,0.6223776223776224,False,False,False,2,0.216,2.0,3,False,False,7779-ORAEL,No
12,0,0,0,144.0,7543.799999999999,7543.799999999999,12.0,6.445164109451856,0.15492957746478872,0.07692307692307693,False,False,False,0,0.22542222222222222,1.0,1,False,False,7669-LCRSD,No
6,0,0,0,36.0,2849.3999999999996,2849.3999999999996,6.0,6.165207748127065,0.07042253521126761,0.03496503496503497,True,False,True,0,0.3390222222222222,1.0,0,True,False,0196-VULGZ,Yes
47,2,0,0,2209.0,189988.1,189988.1,47.0,8.304816469212922,0.647887323943662,0.32167832167832167,True,False,False,0,0.22542222222222222,3.0,3,False,False,6686-YPGHK,Yes
8,1,1,2,64.0,1297.2,1297.2,16.0,5.094670023039329,0.09859154929577466,0.1048951048951049,False,True,False,2,0.22542222222222222,0.0,1,False,False,2229-DPMBI,No
57,2,2,0,3249.0,158596.80000000002,158596.80000000002,57.0,7.931428480985753,0.7887323943661972,0.3916083916083916,False,False,False,0,0.21955555555555556,2.0,4,False,True,3621-CHYVB,No
2,1,1,0,4.0,66.4,66.4,2.0,3.5322256440685598,0.014084507042253521,0.006993006993006993,False,True,False,0,0.22542222222222222,0.0,0,True,False,4195-SMMNX,Yes
14,1,1,1,196.0,4503.8,4503.8,21.0,5.776723099057916,0.18309859154929578,0.13986013986013984,False,True,False,1,0.216,0.0,2,False,False,4403-BWPAY,No
1,0,0,0,1.0,79.95,79.95,1.0,4.393831680123644,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,9300-RENDD,Yes
37,2,2,1,1369.0,138920.19999999998,138920.19999999998,55.5,8.231003338384392,0.5070422535211268,0.38111888111888115,True,False,True,1,0.3390222222222222,2.0,3,False,False,2153-MREFK,Yes
14,0,2,0,196.0,16497.600000000002,16497.600000000002,14.0,7.072761113566404,0.18309859154929578,0.09090909090909091,True,False,True,0,0.3390222222222222,1.0,2,False,False,9436-ZBZCT,Yes
59,0,0,1,3481.0,215084.5,215084.5,88.5,8.201523082424288,0.8169014084507042,0.6118881118881119,False,False,False,1,0.21955555555555556,2.0,4,False,True,8788-DOXSU,No
72,1,1,2,5184.0,99345.59999999999,99345.59999999999,144.0,7.230418320329163,1.0,1.0,False,True,False,2,0.216,1.0,4,False,True,6928-ONTRW,No
8,1,1,0,64.0,1254.8,1254.8,8.0,5.061645215004001,0.09859154929577466,0.04895104895104895,False,True,False,0,0.22542222222222222,0.0,1,False,False,6979-TNDEU,No
1,0,0,0,1.0,85.8,85.8,1.0,4.463606621666305,0.0,0.0,True,False,False,0,0.22542222222222222,0.0,0,True,False,3049-NDXFL,Yes
5,1,1,0,25.0,549.0,549.0,5.0,4.707726774313183,0.056338028169014086,0.027972027972027975,False,True,False,0,0.22542222222222222,0.0,0,True,False,2439-QKJUL,No
58,1,1,2,3364.0,85512.29999999999,85512.29999999999,116.0,7.296650528761137,0.8028169014084507,0.8041958041958042,False,True,False,2,0.216,2.0,4,False,True,5995-LFTLE,No
10,0,2,0,100.0,10582.5,10582.5,10.0,6.965316389506668,0.1267605633802817,0.06293706293706294,True,False,True,0,0.3390222222222222,1.0,1,False,False,1450-GALXR,Yes
36,1,1,2,1296.0,25846.2,25846.2,72.0,6.57779181427375,0.49295774647887325,0.49650349650349657,False,True,False,2,0.21955555555555556,1.0,3,False,False,2642-MAWLJ,No
7,2,0,0,49.0,1543.1499999999999,1543.1499999999999,7.0,5.400196830369207,0.08450704225352114,0.04195804195804196,False,False,False,0,0.21955555555555556,0.0,1,False,False,2826-DXLQO,No
11,2,2,1,121.0,4428.6,4428.6,16.5,6.000424288479454,0.14084507042253522,0.1083916083916084,False,False,False,1,0.22542222222222222,0.0,1,False,False,0305-SQECB,No
3,0,0,0,9.0,295.5,295.5,3.0,4.600157644164547,0.02816901408450704,0.013986013986013988,False,False,False,0,0.22542222222222222,0.0,0,True,False,0975-VOOVL,No
4,1,1,0,16.0,313.2,313.2,4.0,4.373238128640803,0.04225352112676056,0.02097902097902098,False,True,False,0,0.22542222222222222,0.0,0,True,False,4558-CGYCZ,No
15,0,0,0,225.0,9591.75,9591.75,15.0,6.462171054277145,0.19718309859154928,0.0979020979020979,False,False,True,0,0.3390222222222222,1.0,2,False,False,0799-DDIHE,No
2,0,0,0,4.0,294.3,294.3,2.0,4.998225274019575,0.014084507042253521,0.006993006993006993,True,False,True,0,0.3390222222222222,0.0,0,True,False,4629-NRXKX,Yes
28,0,0,1,784.0,78372.0,78372.0,42.0,7.937374696163295,0.3802816901408451,0.2867132867132867,True,False,False,1,0.21955555555555556,2.0,3,False,False,0516-OOHAR,No
33,2,0,0,1089.0,98656.8,98656.8,33.0,8.003229315149744,0.4507042253521127,0.22377622377622378,True,False,True,0,0.3390222222222222,2.0,3,False,False,2495-KZNFB,No
72,2,2,2,5184.0,536234.4,536234.4,144.0,8.915794799502999,1.0,1.0,True,False,False,2,0.216,3.0,4,False,True,6374-NTQLP,No
12,2,2,0,144.0,8286.0,8286.0,12.0,6.538863151104813,0.15492957746478872,0.07692307692307693,False,False,False,0,0.21955555555555556,1.0,1,False,False,1202-KKGFU,No
27,2,0,0,729.0,52092.45,52092.45,27.0,7.565456612607783,0.36619718309859156,0.1818181818181818,True,False,False,0,0.21955555555555556,2.0,3,False,False,0257-ZESQC,Yes
32,0,0,0,1024.0,84545.6,84545.6,32.0,7.879688832321678,0.4366197183098592,0.21678321678321677,True,False,True,0,0.3390222222222222,2.0,3,False,False,9606-PBKBQ,Yes
1,0,0,0,1.0,70.1,70.1,1.0,4.264087336809195,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,2262-SLNVK,No
68,1,1,2,4624.0,94928.0,94928.0,136.0,7.242082359256962,0.943661971830986,0.9440559440559441,False,True,False,2,0.216,1.0,4,False,True,3454-JFUBC,No
72,2,2,2,5184.0,483584.39999999997,483584.39999999997,144.0,8.81246389721669,1.0,1.0,False,False,False,2,0.21955555555555556,3.0,4,False,True,5248-RPYWW,No
35,0,0,1,1225.0,126913.5,126913.5,52.5,8.196188709898143,0.47887323943661975,0.36013986013986016,True,False,False,1,0.21955555555555556,2.0,3,False,False,0520-FDVVT,Yes
72,2,2,2,5184.0,346226.39999999997,346226.39999999997,144.0,8.478389991092344,1.0,1.0,False,False,False,2,0.22542222222222222,3.0,4,False,True,6087-YPWHO,No
56,1,1,1,3136.0,69364.40000000001,69364.40000000001,84.0,7.122584360692262,0.7746478873239437,0.5804195804195804,False,True,False,1,0.22542222222222222,1.0,4,False,True,6922-NCEDI,No
2,0,2,0,4.0,118.1,118.1,2.0,4.095177548525992,0.014084507042253521,0.006993006993006993,False,False,True,0,0.3390222222222222,0.0,0,True,False,4030-VPZBD,Yes
3,0,0,0,9.0,733.95,733.95,3.0,5.503907758614657,0.02816901408450704,0.013986013986013988,True,False,True,0,0.3390222222222222,0.0,0,True,False,1678-FYZOW,Yes
64,1,1,1,4096.0,102476.8,102476.8,96.0,7.379132963781016,0.8873239436619719,0.6643356643356644,False,True,False,1,0.21955555555555556,2.0,4,False,True,9361-YNQWJ,No
70,2,2,2,4900.0,188492.5,188492.5,140.0,7.898689553852058,0.971830985915493,0.9720279720279721,False,False,False,2,0.216,2.0,4,False,True,8242-PDSGJ,No
63,0,0,1,3969.0,433046.25,433046.25,94.5,8.835610558237235,0.8732394366197184,0.6538461538461539,True,False,True,1,0.3390222222222222,3.0,4,False,True,2886-KEFUM,Yes
51,1,1,1,2601.0,50844.450000000004,50844.450000000004,76.5,6.905703174856006,0.7042253521126761,0.527972027972028,False,True,False,1,0.21955555555555556,1.0,4,False,True,7297-DVYGA,No
13,2,0,0,169.0,7636.85,7636.85,13.0,6.377491961323671,0.16901408450704225,0.08391608391608392,False,False,False,0,0.22542222222222222,1.0,2,False,False,9763-GRSKD,No
13,2,2,0,169.0,10949.25,10949.25,13.0,6.73726347394176,0.16901408450704225,0.08391608391608392,False,False,False,0,0.21955555555555556,1.0,2,False,False,8474-UMLNT,No
3,0,0,0,9.0,615.1500000000001,615.1500000000001,3.0,5.328118857784826,0.02816901408450704,0.013986013986013988,True,False,True,0,0.3390222222222222,0.0,0,True,False,7074-IEVOJ,Yes
71,0,2,2,5041.0,547246.7,547246.7,142.0,8.950104840148782,0.9859154929577465,0.986013986013986,True,False,True,2,0.3390222222222222,3.0,4,False,True,6308-CQRBU,No
49,1,1,1,2401.0,45231.9,45231.9,73.5,6.828820290893995,0.676056338028169,0.506993006993007,False,True,False,1,0.21955555555555556,1.0,4,False,True,2812-REYAT,No
1,1,1,0,1.0,20.4,20.4,1.0,3.0633909220278057,0.0,0.0,False,True,False,0,0.22542222222222222,0.0,0,True,False,3727-JEZTU,No
2,1,1,0,4.0,67.2,67.2,2.0,3.543853682063679,0.014084507042253521,0.006993006993006993,False,True,False,0,0.22542222222222222,0.0,0,True,False,6942-LBFDP,No
1,0,0,0,1.0,74.4,74.4,1.0,4.32280727501391,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,3551-HUAZH,Yes
10,0,2,2,100.0,2990.5,2990.5,20.0,5.703949127435522,0.1267605633802817,0.13286713286713286,False,False,False,2,0.22542222222222222,0.0,1,False,False,0621-JFHOL,No
2,0,0,0,4.0,324.9,324.9,2.0,5.09650713317022,0.014084507042253521,0.006993006993006993,True,False,True,0,0.3390222222222222,0.0,0,True,False,0637-KVDLV,Yes
36,1,1,2,1296.0,24804.0,24804.0,72.0,6.536691597591305,0.49295774647887325,0.49650349650349657,False,True,False,2,0.216,1.0,3,False,False,0827-ITJPH,No
24,1,1,1,576.0,12813.599999999999,12813.599999999999,36.0,6.282079813537204,0.323943661971831,0.24475524475524477,False,True,False,1,0.22542222222222222,1.0,2,False,False,5474-LAMUQ,No
13,0,0,0,169.0,14497.6,14497.6,13.0,7.017685338354333,0.16901408450704225,0.08391608391608392,True,False,True,0,0.3390222222222222,1.0,2,False,False,5889-LFOLL,Yes
2,0,0,0,4.0,305.4,305.4,2.0,5.03500265054455,0.014084507042253521,0.006993006993006993,True,False,False,0,0.22542222222222222,0.0,0,True,False,8943-URTMR,Yes
49,0,0,0,2401.0,221276.65000000002,221276.65000000002,49.0,8.415570127221873,0.676056338028169,0.3356643356643357,True,False,False,0,0.216,3.0,4,False,True,7481-ATQQS,Yes
38,2,2,2,1444.0,83341.59999999999,83341.59999999999,76.0,7.693572794383391,0.5211267605633804,0.5244755244755245,False,False,False,2,0.21955555555555556,2.0,3,False,False,8106-GWQOK,No
66,1,1,2,4356.0,89568.59999999999,89568.59999999999,132.0,7.2138419431100225,0.9154929577464789,0.9160839160839161,False,True,False,2,0.22542222222222222,1.0,4,False,True,2804-ETQDK,No
7,0,0,0,49.0,3396.75,3396.75,7.0,6.1867228949326565,0.08450704225352114,0.04195804195804196,True,False,True,0,0.3390222222222222,1.0,1,False,False,9334-GWGOW,No
14,0,0,0,196.0,14363.300000000001,14363.300000000001,14.0,6.934348523251658,0.18309859154929578,0.09090909090909091,True,False,True,0,0.3390222222222222,1.0,2,False,False,8519-QJGJD,Yes
11,1,1,2,121.0,3307.7,3307.7,22.0,5.709433146165015,0.14084507042253522,0.14685314685314685,False,True,False,2,0.22542222222222222,0.0,1,False,False,1734-ZMNTZ,No
1,0,0,0,1.0,54.65,54.65,1.0,4.019082077721554,0.0,0.0,False,False,True,0,0.3390222222222222,0.0,0,True,False,0674-EYYZV,No
48,1,1,1,2304.0,44961.600000000006,44961.600000000006,72.0,6.8434300684255795,0.6619718309859155,0.49650349650349657,False,True,False,1,0.22542222222222222,1.0,3,False,False,7560-QRBXH,No
13,1,1,2,169.0,3396.9,3396.9,26.0,5.569488886872828,0.16901408450704225,0.17482517482517482,False,True,False,2,0.22542222222222222,0.0,2,False,False,1790-NESIO,No
33,2,2,1,1089.0,110914.65000000001,110914.65000000001,49.5,8.120306185957913,0.4507042253521127,0.33916083916083917,True,False,True,1,0.3390222222222222,2.0,3,False,False,8267-ZNYVZ,Yes
28,1,1,1,784.0,18821.600000000002,18821.600000000002,42.0,6.512042462316651,0.3802816901408451,0.2867132867132867,False,True,False,1,0.22542222222222222,1.0,3,False,False,9891-NQDBD,No
21,2,0,0,441.0,46205.25,46205.25,21.0,7.696780659810416,0.28169014084507044,0.13986013986013984,True,False,False,0,0.21955555555555556,2.0,2,False,False,4423-YLHDV,Yes
32,0,0,0,1024.0,91566.4,91566.4,32.0,7.9594331804610325,0.4366197183098592,0.21678321678321677,True,False,False,0,0.22542222222222222,2.0,3,False,False,0111-KLBQG,No
14,0,2,0,196.0,12899.6,12899.6,14.0,6.826978968954849,0.18309859154929578,0.09090909090909091,False,False,True,0,0.3390222222222222,1.0,2,False,False,7798-JVXYM,No
1,1,1,1,1.0,20.4,20.4,1.5,3.0633909220278057,0.0,0.003496503496503497,False,True,False,1,0.22542222222222222,0.0,0,True,False,2239-CFOUJ,No
11,2,0,0,121.0,6218.85,6218.85,11.0,6.339212261646723,0.14084507042253522,0.06993006993006994,False,False,True,0,0.3390222222222222,1.0,1,False,False,8108-UXRQN,No
44,2,2,0,1936.0,106460.20000000001,106460.20000000001,44.0,7.791750066055471,0.6056338028169015,0.30069930069930073,False,False,False,0,0.21955555555555556,2.0,3,False,False,6103-QCKFX,No
3,0,0,0,9.0,277.5,277.5,3.0,4.537961436294641,0.02816901408450704,0.013986013986013988,False,False,False,0,0.22542222222222222,0.0,0,True,False,9505-SQFSW,No
1,0,0,0,1.0,43.8,43.8,1.0,3.8022081394209395,0.0,0.0,False,False,True,0,0.3390222222222222,0.0,0,True,False,1478-VPOAD,No
36,1,1,1,1296.0,25050.600000000002,25050.600000000002,54.0,6.546570179565519,0.49295774647887325,0.3706293706293706,False,True,False,1,0.216,1.0,3,False,False,3982-JGSFD,No
40,0,2,1,1600.0,55316.0,55316.0,60.0,7.232660879231885,0.5492957746478874,0.4125874125874126,False,False,False,1,0.216,1.0,3,False,False,2361-FJWNO,No
43,2,2,1,1849.0,113543.65000000001,113543.65000000001,64.5,7.879121145064257,0.5915492957746479,0.44405594405594406,False,False,False,1,0.216,2.0,3,False,False,3441-CGZJH,No
8,0,0,0,64.0,1721.6,1721.6,8.0,5.376203905205108,0.09859154929577466,0.04895104895104895,False,False,False,0,0.22542222222222222,0.0,1,False,False,0420-BWTPW,Yes
68,1,1,2,4624.0,114658.20000000001,114658.20000000001,136.0,7.430795993827386,0.943661971830986,0.9440559440559441,False,True,False,2,0.22542222222222222,2.0,4,False,True,7225-IILWY,No
29,0,2,1,841.0,65073.100000000006,65073.100000000006,43.5,7.716416255754423,0.3943661971830986,0.29720279720279724,False,False,False,1,0.21955555555555556,2.0,3,False,False,5832-TRLPB,No
3,0,0,0,9.0,867.3000000000001,867.3000000000001,3.0,5.670225691127358,0.02816901408450704,0.013986013986013988,True,False,True,0,0.3390222222222222,0.0,0,True,False,1389-CXMLU,Yes
13,1,1,2,169.0,3448.9,3448.9,26.0,5.584623492819887,0.16901408450704225,0.17482517482517482,False,True,False,2,0.22542222222222222,0.0,2,False,False,0854-UYHZD,No
26,0,2,0,676.0,42019.9,42019.9,26.0,7.388420619653236,0.35211267605633806,0.17482517482517482,False,False,True,0,0.3390222222222222,2.0,3,False,False,6839-ITVZJ,Yes
57,0,2,2,3249.0,186159.15,186159.15,114.0,8.091612106923195,0.7887323943661972,0.7902097902097902,False,False,False,2,0.21955555555555556,2.0,4,False,True,3474-BAFSJ,No
4,0,0,0,16.0,1232.4,1232.4,4.0,5.733664849138071,0.04225352112676056,0.02097902097902098,True,False,True,0,0.3390222222222222,0.0,0,True,False,2038-OEQZH,No
69,1,1,2,4761.0,99149.55,99149.55,138.0,7.27097376716188,0.9577464788732395,0.958041958041958,False,True,False,2,0.216,2.0,4,False,True,7876-DNYAP,No
64,2,0,0,4096.0,419113.6,419113.6,64.0,8.787166892087088,0.8873239436619719,0.4405594405594406,True,False,False,0,0.21955555555555556,3.0,4,False,True,7426-GSWPO,No
11,0,0,0,121.0,9104.7,9104.7,11.0,6.719858207854997,0.14084507042253522,0.06993006993006994,True,False,False,0,0.216,1.0,1,False,False,5271-DBYSJ,No
7,2,0,0,49.0,3613.0499999999997,3613.0499999999997,7.0,6.248332967823813,0.08450704225352114,0.04195804195804196,False,False,False,0,0.216,1.0,1,False,False,3701-SFMUH,No
45,0,0,1,2025.0,213090.75000000003,213090.75000000003,67.5,8.463022075860248,0.619718309859155,0.46503496503496505,True,False,False,1,0.21955555555555556,3.0,3,False,False,0481-SUMCB,No
67,0,2,2,4489.0,309265.3,309265.3,134.0,8.43747876318644,0.9295774647887325,0.9300699300699301,False,False,False,2,0.21955555555555556,3.0,4,False,True,5996-EBTKM,No
49,0,0,0,2401.0,237833.75,237833.75,49.0,8.48771288609373,0.676056338028169,0.3356643356643357,True,False,False,0,0.21955555555555556,3.0,4,False,True,5536-RTPWK,Yes
67,1,1,2,4489.0,106094.5,106094.5,134.0,7.368024179130975,0.9295774647887325,0.9300699300699301,False,True,False,2,0.216,2.0,4,False,True,3768-VHXQO,No
45,1,1,1,2025.0,39028.5,39028.5,67.5,6.7665372770665995,0.619718309859155,0.46503496503496505,False,True,False,1,0.21955555555555556,1.0,3,False,False,3572-UUHRS,No
54,0,2,2,2916.0,273501.9,273501.9,108.0,8.53027722096416,0.7464788732394366,0.7482517482517482,True,False,False,2,0.21955555555555556,3.0,4,False,True,6838-YAUVY,No
51,2,0,0,2601.0,204946.05000000002,204946.05000000002,51.0,8.298925235048776,0.7042253521126761,0.3496503496503497,True,False,False,0,0.21955555555555556,3.0,4,False,True,3128-YOVTD,No
60,2,2,2,3600.0,299091.0,299091.0,120.0,8.514359179395104,0.8309859154929577,0.8321678321678322,False,False,True,2,0.3390222222222222,3.0,4,False,True,6901-GOGZG,No
20,0,0,0,400.0,35229.0,35229.0,20.0,7.474460165489695,0.26760563380281693,0.13286713286713286,True,False,True,0,0.3390222222222222,2.0,2,False,False,5366-IJEQJ,Yes
72,2,0,2,5184.0,528051.6,528051.6,144.0,8.900419507186433,1.0,1.0,True,False,False,2,0.21955555555555556,3.0,4,False,True,5781-BKHOP,No
25,1,1,2,625.0,11880.0,11880.0,50.0,6.165837934052762,0.33802816901408456,0.34265734265734266,False,True,False,2,0.216,1.0,3,False,False,2805-AUFQN,No
1,0,0,0,1.0,69.2,69.2,1.0,4.251348311031766,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,9728-FTTVZ,Yes
8,0,0,0,64.0,3320.4,3320.4,8.0,6.030805445346439,0.09859154929577466,0.04895104895104895,False,False,True,0,0.3390222222222222,1.0,1,False,False,7743-EXURX,Yes
26,0,2,0,676.0,59321.6,59321.6,26.0,7.7330704231195,0.35211267605633806,0.17482517482517482,True,False,False,0,0.22542222222222222,2.0,3,False,False,4993-JCRGJ,No
53,2,2,1,2809.0,220265.34999999998,220265.34999999998,79.5,8.332536911275563,0.7323943661971831,0.548951048951049,False,False,False,1,0.21955555555555556,3.0,4,False,True,7247-XOZPB,No
66,2,0,1,4356.0,464065.8,464065.8,99.0,8.858269100571052,0.9154929577464789,0.6853146853146853,True,False,False,1,0.21955555555555556,3.0,4,False,True,1442-OKRJE,No
25,0,2,0,625.0,58458.75,58458.75,25.0,7.757628391986576,0.33802816901408456,0.1678321678321678,True,False,False,0,0.216,2.0,3,False,False,7011-CVEUC,No
24,2,0,2,576.0,37407.600000000006,37407.600000000006,48.0,7.352216716096984,0.323943661971831,0.3286713286713287,False,False,True,2,0.3390222222222222,2.0,2,False,False,1904-WAJAA,No
5,0,0,0,25.0,2434.25,2434.25,5.0,6.1900079815539595,0.056338028169014086,0.027972027972027975,True,False,False,0,0.22542222222222222,1.0,0,True,False,5380-AFSSK,Yes
1,0,0,0,1.0,70.3,70.3,1.0,4.26689632742025,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,1363-TXLSL,Yes
65,2,0,0,4225.0,398199.75,398199.75,65.0,8.72048499422784,0.9014084507042254,0.44755244755244755,True,False,True,0,0.3390222222222222,3.0,4,False,True,9058-HRZSV,No
9,0,0,0,81.0,4881.599999999999,4881.599999999999,9.0,6.297845696992248,0.11267605633802817,0.05594405594405595,False,False,False,0,0.22542222222222222,1.0,1,False,False,0003-MKNFE,No
10,1,1,0,100.0,2527.5,2527.5,10.0,5.536349530355997,0.1267605633802817,0.06293706293706294,False,True,False,0,0.22542222222222222,0.0,1,False,False,9512-PHSMG,No
59,0,2,0,3481.0,177342.2,177342.2,59.0,8.008631669303314,0.8169014084507042,0.4055944055944056,False,False,True,0,0.3390222222222222,2.0,4,False,True,9501-UKKNL,No
65,2,2,2,4225.0,320420.75,320420.75,130.0,8.5032058226803,0.9014084507042254,0.9020979020979021,False,False,False,2,0.21955555555555556,3.0,4,False,True,2649-HWLYB,No
40,1,1,2,1600.0,32194.0,32194.0,80.0,6.691897620968727,0.5492957746478874,0.5524475524475525,False,True,False,2,0.22542222222222222,1.0,3,False,False,4735-BJKOU,No
20,0,0,0,400.0,29419.0,29419.0,20.0,7.294343331320612,0.26760563380281693,0.13286713286713286,True,False,True,0,0.3390222222222222,2.0,2,False,False,6017-PPLPX,Yes
42,1,1,1,1764.0,35695.799999999996,35695.799999999996,63.0,6.746294612855512,0.5774647887323944,0.4335664335664336,False,True,False,1,0.21955555555555556,1.0,3,False,False,1686-STUHN,No
1,1,1,0,1.0,20.2,20.2,1.0,3.054001181677967,0.0,0.0,False,True,False,0,0.21955555555555556,0.0,0,True,False,7310-EGVHZ,No
6,1,1,2,36.0,602.0999999999999,602.0999999999999,12.0,4.618579872898009,0.07042253521126761,0.07692307692307693,False,True,False,2,0.22542222222222222,0.0,0,True,False,2587-YNLES,No
